Date,Level,Loss,Degree of accuracy (Decimal place),Plain test accuracy,Encrypted test accuracy,Testing time,Encrypted testing time,Memory of model,Cleartext testing memory usage,Encrypted testing memory usage ,Encrypting testset memory usage 
2022/05/15 19:51:06,INFO,4.563763038253994, -1, 96.0, 96.0, 0.0006918907165527344, 0.9202587604522705 , 431.37, 431.66, 821.38 ,594.15
2022/05/15 19:51:24,INFO,4.563763038253994, -1, 96.0, 96.0, 0.0006945133209228516, 0.9379658699035645 , 432.17, 432.35, 826.24 ,598.46
2022/05/15 19:51:40,INFO,4.563763038253994, -1, 96.0, 96.0, 0.0006878376007080078, 0.917346715927124 , 432.50, 432.73, 823.23 ,595.82
2022/05/15 19:52:03,INFO,4.563763038253994, -1, 96.0, 96.0, 0.0007190704345703125, 0.9251339435577393 , 432.68, 432.94, 823.96 ,595.82
2022/05/15 19:52:21,INFO,4.563763038253994, -1, 96.0, 96.0, 0.0007231235504150391, 0.9320552349090576 , 432.63, 432.87, 826.52 ,599.05
2022/05/15 19:53:44,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0007443428039550781, 0.9460248947143555 , 432.78, 433.05, 826.98 ,599.02
2022/05/15 19:54:10,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0006830692291259766, 0.9443271160125732 , 431.94, 432.12, 823.01 ,595.14
2022/05/15 19:54:36,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0006818771362304688, 0.9190096855163574 , 432.83, 433.06, 823.25 ,595.61
2022/05/15 19:55:05,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0006759166717529297, 0.93695068359375 , 432.89, 433.12, 826.79 ,599.09
2022/05/15 19:55:29,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0007643699645996094, 0.9277396202087402 , 433.00, 433.24, 824.25 ,595.86
2022/05/15 19:56:41,INFO,4.563763038253994, 1, 4.5, 1.0, 0.0007414817810058594, 1.0259590148925781 , 824.71, 824.68, 827.97 ,827.96
