Date,Level,Loss,Degree of accuracy (Decimal place),Plain test accuracy,Encrypted test accuracy,Testing time,Encrypted testing time,Memory of model,Cleartext testing memory usage,Encrypted testing memory usage ,Encrypting testset memory usage 
2022/05/15 19:09:02,INFO,3.4261754572636858, 1, 1.5, 0.0, 0.0007717609405517578, 1.8256092071533203 , 432.17, 432.39, 1205.18 ,753.66
2022/05/15 19:09:56,INFO,3.4261754572636858, 1, 1.5, 0.0, 0.0007452964782714844, 1.8597111701965332 , 433.20, 433.44, 1198.57 ,747.08
2022/05/15 19:10:20,INFO,3.4261754572636858, 1, 1.5, 0.0, 0.0007185935974121094, 1.8308091163635254 , 433.10, 433.33, 1198.75 ,746.79
2022/05/15 19:11:44,INFO,3.4261754572636858, 1, 1.5, 0.0, 0.0007505416870117188, 1.827043056488037 , 432.76, 432.94, 1199.31 ,747.54
2022/05/15 19:12:58,INFO,3.4261754572636858, 1, 1.5, 0.0, 0.0006997585296630859, 1.8400485515594482 , 432.01, 432.28, 1204.59 ,753.33
2022/05/15 19:14:18,INFO,3.4261754572636858, -1, 90.75, 90.75, 0.0007274150848388672, 1.8241629600524902 , 432.61, 432.79, 1198.88 ,747.40
2022/05/15 19:14:43,INFO,3.4261754572636858, -1, 90.75, 90.75, 0.0006954669952392578, 1.8945372104644775 , 432.87, 433.07, 1198.48 ,747.38
2022/05/15 19:15:11,INFO,3.4261754572636858, -1, 90.75, 90.75, 0.0009546279907226562, 1.8355765342712402 , 433.08, 433.34, 1199.52 ,747.56
2022/05/15 19:15:41,INFO,3.4261754572636858, -1, 90.75, 90.75, 0.001758575439453125, 1.8301732540130615 , 433.10, 433.34, 1198.43 ,746.44
2022/05/15 19:16:06,INFO,3.4261754572636858, -1, 90.75, 90.75, 0.0007936954498291016, 1.856074333190918 , 432.80, 433.04, 1206.94 ,754.72
